Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,9,1,5,814,818,1012,1010,"AA",1578,"N3AXAA",118,112,86,2,-4,"MIA","ATL",595,23,9,0,,0,0,0,0,0,0
2006,9,27,3,1423,1425,1511,1520,"AA",1583,"N3CUAA",48,55,35,-9,-2,"MIA","TPA",204,3,10,0,,0,0,0,0,0,0
2006,9,6,3,805,810,910,910,"AA",1637,"N244AA",125,120,90,0,-5,"ATL","ORD",606,5,30,0,,0,0,0,0,0,0
2006,9,29,5,1026,1020,1204,1145,"AA",1657,"N233AA",158,145,108,19,6,"ATL","DFW",732,16,34,0,,0,0,0,13,0,6
2006,9,17,7,,1700,,2005,"AA",1760,"0",,125,,,,"DFW","IND",762,0,0,1,"B",0,0,0,0,0,0
2006,9,30,6,1150,1150,1650,1645,"AA",1782,"N4YDAA",180,175,151,5,0,"SAN","DFW",1171,12,17,0,,0,0,0,0,0,0
2006,9,30,6,837,840,1040,1050,"AA",1799,"N5TTAA",243,250,228,-10,-3,"STL","SEA",1710,4,11,0,,0,0,0,0,0,0
2006,9,14,4,2005,2005,2129,2120,"AA",1811,"N450AA",144,135,105,9,0,"ATL","DFW",732,7,32,0,,0,0,0,0,0,0
2006,9,20,3,2124,2130,8,25,"AA",1908,"N055AA",164,175,133,-17,-6,"MIA","JFK",1090,7,24,0,,0,0,0,0,0,0
2006,9,11,1,1803,1720,2012,1905,"AA",1925,"N514AA",189,165,137,67,43,"DFW","SLC",988,5,47,0,,0,0,10,24,0,33
2006,9,15,5,1422,1425,1628,1630,"AA",2076,"N3ARAA",126,125,97,-2,-3,"MIA","ATL",595,13,16,0,,0,0,0,0,0,0
2006,9,12,2,1218,1235,1335,1405,"AA",2233,"N511AA",137,150,127,-30,-17,"RSW","STL",979,3,7,0,,0,0,0,0,0,0
2006,9,9,6,1141,1140,1722,1720,"AA",2350,"N5TGAA",221,220,195,2,1,"SEA","DFW",1660,13,13,0,,0,0,0,0,0,0
2006,9,2,6,1524,1505,1736,1740,"AA",2393,"N587AA",132,155,114,-4,19,"LGA","ATL",761,5,13,0,,0,0,0,0,0,0
2006,9,22,5,903,900,1034,1015,"AA",2409,"N542AA",211,195,181,19,3,"DFW","LAX",1235,9,21,0,,0,0,0,19,0,0
2006,9,2,6,1307,1306,1816,1820,"AA",2448,"N5FRAA",189,194,154,-4,1,"LAX","DFW",1235,15,20,0,,0,0,0,0,0,0
2006,9,14,4,1411,1415,1535,1545,"AA",2510,"N462AA",84,90,71,-10,-4,"DAL","MCI",461,2,11,0,,0,0,0,0,0,0
2006,9,21,4,1355,1400,1424,1429,"AQ",26,"N828AL",29,29,21,-5,-5,"LIH","HNL",102,3,5,0,,0,0,0,0,0,0
2006,9,13,3,1605,1610,1651,1657,"AQ",237,"N807AL",46,47,38,-6,-5,"ITO","HNL",216,3,5,0,,0,0,0,0,0,0
2006,9,26,2,1358,1400,1436,1437,"AQ",244,"N821AL",38,37,22,-1,-2,"HNL","OGG",100,4,12,0,,0,0,0,0,0,0
2006,9,13,3,2108,2105,2308,2305,"AS",476,"N615AS",120,120,100,3,3,"SEA","OAK",671,7,13,0,,0,0,0,0,0,0
2006,9,1,5,840,845,1437,1438,"AS",20,"N315AS",237,233,215,-1,-5,"SEA","ORD",1721,6,16,0,,0,0,0,0,0,0
2006,9,2,6,2033,2038,2253,2253,"AS",534,"N772AS",140,135,119,0,-5,"PDX","LAX",834,9,12,0,,0,0,0,0,0,0
2006,9,4,1,557,600,637,639,"AS",72,"N784AS",40,39,23,-2,-3,"SIT","JNU",95,5,12,0,,0,0,0,0,0,0
2006,9,15,5,1702,1710,2011,1951,"AS",191,"N713AS",189,161,141,20,-8,"LAS","SEA",866,9,39,0,,0,0,0,20,0,0
2006,9,10,7,1534,1540,1723,1721,"AS",418,"N769AS",109,101,88,2,-6,"PDX","SJC",569,7,14,0,,0,0,0,0,0,0
2006,9,18,1,1921,1910,2016,2015,"AS",69,"N755AS",115,125,95,1,11,"SEA","KTN",680,5,15,0,,0,0,0,0,0,0
2006,9,20,3,1749,1749,1954,1951,"AS",608,"N969AS",125,122,98,3,0,"PDX","LAS",762,9,18,0,,0,0,0,0,0,0
2006,9,20,3,2023,2030,2121,2128,"AS",128,"N644AS",58,58,41,-7,-7,"FAI","ANC",261,6,11,0,,0,0,0,0,0,0
2006,9,21,4,1116,1128,1250,1308,"AS",346,"N784AS",94,100,76,-18,-12,"PDX","OAK",543,7,11,0,,0,0,0,0,0,0
2006,9,26,2,638,645,823,830,"AS",362,"N961AS",105,105,87,-7,-7,"PDX","SJC",569,5,13,0,,0,0,0,0,0,0
2006,9,30,6,1035,1036,1213,1219,"AS",348,"N612AS",98,103,82,-6,-1,"SEA","SMF",605,3,13,0,,0,0,0,0,0,0
2006,9,1,5,1147,1130,1242,1240,"B6",1006,"N236JB",55,70,35,2,17,"JFK","BOS",187,4,16,0,,0,0,0,0,0,0
2006,9,1,5,659,700,1012,1010,"B6",93,"N589JB",373,370,149,2,-1,"JFK","OAK",2576,5,39,0,,0,0,0,0,0,0
2006,9,3,7,959,1000,1111,1115,"B6",113,"N603JB",72,75,52,-4,-1,"BUF","JFK",301,8,12,0,,0,0,0,0,0,0
2006,9,3,7,1018,1020,1802,1825,"B6",192,"N583JB",284,305,432,-23,-2,"LAS","JFK",2248,7,25,0,,0,0,0,0,0,0
2006,9,5,2,837,840,1140,1130,"B6",353,"N588JB",363,350,135,10,-3,"JFK","BUR",2465,5,43,0,,0,0,0,0,0,0
2006,9,10,7,917,925,1028,1045,"B6",600,"N536JB",71,80,46,-17,-8,"JFK","PWM",274,3,22,0,,0,0,0,0,0,0
2006,9,10,7,1051,1055,1216,1235,"B6",1102,"N187JB",85,100,63,-19,-4,"RDU","JFK",426,4,18,0,,0,0,0,0,0,0
2006,9,15,5,613,615,911,845,"B6",52,"N633JB",178,150,150,26,-2,"MCO","JFK",944,11,17,0,,0,0,0,26,0,0
2006,9,16,6,1923,1930,2100,2120,"B6",1297,"N190JB",97,110,72,-20,-7,"BOS","PIT",496,4,21,0,,0,0,0,0,0,0
2006,9,19,2,808,815,1055,1105,"B6",23,"N531JB",167,170,136,-10,-7,"JFK","TPA",1005,4,27,0,,0,0,0,0,0,0
2006,9,22,5,758,800,1113,1110,"B6",1241,"N198JB",195,190,172,3,-2,"BOS","TPA",1185,3,20,0,,0,0,0,0,0,0
2006,9,25,1,2322,2330,715,755,"B6",270,"N554JB",293,325,461,-40,-8,"OAK","FLL",2575,2,10,0,,0,0,0,0,0,0
2006,9,21,4,1430,1430,1744,1752,"CO",498,"N73406",134,142,114,-8,0,"DEN","IAH",861,7,13,0,,0,0,0,0,0,0
2006,9,30,6,1522,1525,1817,1819,"CO",792,"N14106",175,174,142,-2,-3,"EWR","MCO",938,5,28,0,,0,0,0,0,0,0
2006,9,4,1,1308,1310,1415,1414,"CO",379,"N17640",67,64,36,1,-2,"IAH","SAT",191,3,28,0,,0,0,0,0,0,0
2006,9,10,7,1451,1220,1752,1525,"CO",73,"N76064",481,485,457,147,151,"IAH","HNL",3904,3,21,0,,0,147,0,0,0,0
2006,9,28,4,1527,1530,1725,1708,"CO",1450,"N23708",118,98,94,17,-3,"CLE","LGA",418,6,18,0,,0,0,0,17,0,0
2006,9,14,4,1658,1700,1856,1858,"CO",67,"N73278",298,298,279,-2,-2,"CLE","LAX",2053,3,16,0,,0,0,0,0,0,0
2006,9,11,1,1750,1645,1836,1749,"CO",1540,"N13248",46,64,30,47,65,"AUS","IAH",140,3,13,0,,0,47,0,0,0,0
2006,9,26,2,1728,1730,1929,1934,"CO",1430,"N16647",121,124,75,-5,-2,"DTW","EWR",487,12,34,0,,0,0,0,0,0,0
2006,9,15,5,1719,1540,130,2353,"CO",1503,"N26208",311,313,285,97,99,"LAX","EWR",2454,7,19,0,,0,0,97,0,0,0
2006,9,1,5,1756,1755,1947,2000,"CO",1431,"N13750",111,125,93,-13,1,"BOS","CLE",563,4,14,0,,0,0,0,0,0,0
2006,9,20,3,1845,1805,2034,2003,"CO",825,"N14242",109,118,61,31,40,"EWR","CLE",404,4,44,0,,0,0,0,0,0,31
2006,9,8,5,741,740,1023,1030,"CO",1592,"N75854",162,170,128,-7,1,"EWR","MCO",938,5,29,0,,0,0,0,0,0,0
2006,9,20,3,624,630,746,759,"CO",724,"N17730",82,89,60,-13,-6,"CLE","EWR",404,12,10,0,,0,0,0,0,0,0
2006,9,2,6,519,520,914,920,"CO",337,"N17244",235,240,208,-6,-1,"PSE","EWR",1627,12,15,0,,0,0,0,0,0,0
2006,9,17,7,1644,1640,1827,1803,"CO",1180,"N14645",103,83,42,24,4,"EWR","BOS",200,6,55,0,,0,0,0,24,0,0
2006,9,24,7,1438,1440,1709,1718,"CO",1739,"N57863",271,278,237,-9,-2,"IAH","SEA",1874,6,28,0,,0,0,0,0,0,0
2006,9,30,6,1329,1330,1630,1635,"CO",1083,"N33203",241,245,224,-5,-1,"BOS","IAH",1597,4,13,0,,0,0,0,0,0,0
2006,9,22,5,1558,1600,2355,20,"CO",649,"N37287",297,320,278,-25,-2,"SFO","EWR",2565,8,11,0,,0,0,0,0,0,0
2006,9,20,3,848,900,1142,1208,"CO",1176,"N14668",114,128,89,-26,-12,"ORD","EWR",719,4,21,0,,0,0,0,0,0,0
2006,9,29,5,1832,1745,2105,2032,"CO",1619,"N14250",153,167,120,33,47,"TPA","EWR",998,13,20,0,,0,0,0,14,0,19
2006,9,24,7,1055,1100,1342,1404,"CO",438,"N26226",167,184,149,-22,-5,"EWR","MIA",1086,4,14,0,,0,0,0,0,0,0
2006,9,15,5,809,655,926,805,"CO",1621,"N70330",137,130,96,81,74,"ATL","IAH",689,6,35,0,,0,74,0,7,0,0
2006,9,24,7,753,759,1040,1047,"CO",733,"N78501",227,228,201,-7,-6,"LGA","IAH",1416,5,21,0,,0,0,0,0,0,0
2006,9,28,4,834,840,947,938,"CO",540,"N75410",73,58,44,9,-6,"AUS","IAH",140,4,25,0,,0,0,0,0,0,0
2006,9,20,3,1754,1755,2219,2234,"CO",1010,"N77258",205,219,173,-15,-1,"IAH","EWR",1400,9,23,0,,0,0,0,0,0,0
2006,9,6,3,1321,1325,1650,1712,"CO",1092,"N69348",149,167,128,-22,-4,"IAH","CMH",986,5,16,0,,0,0,0,0,0,0
2006,9,27,3,1141,1147,1334,1345,"CO",245,"N35407",173,178,154,-11,-6,"CLE","IAH",1091,7,12,0,,0,0,0,0,0,0
2006,9,3,7,626,630,925,937,"CO",1474,"N62631",119,127,98,-12,-4,"ABQ","IAH",744,11,10,0,,0,0,0,0,0,0
2006,9,11,1,1546,1550,1653,1649,"CO",841,"N13718",67,59,26,4,-4,"IAH","AUS",140,6,35,0,,0,0,0,0,0,0
2006,9,17,7,1744,1745,2209,2103,"CO",462,"N14230",445,378,369,66,-1,"EWR","SJC",2548,7,69,0,,0,0,0,66,0,0
2006,9,15,5,1255,1300,1546,1408,"CO",1109,"N69603",171,68,59,98,-5,"EWR","DCA",199,4,108,0,,0,0,0,98,0,0
2006,9,1,5,1406,1315,1700,1611,"DL",411,"N946DL",174,176,148,49,51,"BOS","ATL",946,9,17,0,,0,3,0,0,0,46
2006,9,1,5,1519,1455,1757,1735,"DL",605,"N910DL",98,100,64,22,24,"MSY","ATL",425,15,19,0,,0,3,0,0,0,19
2006,9,1,5,1315,1320,1543,1542,"DL",715,"N905DA",88,82,63,1,-5,"RNO","SLC",422,9,16,0,,0,0,0,0,0,0
2006,9,1,5,1257,1221,1408,1315,"DL",1545,"N937DL",71,54,26,53,36,"ATL","TYS",152,9,36,0,,0,6,0,17,0,30
2006,9,2,6,1630,1630,1832,1845,"DL",393,"N913DN",242,255,220,-13,0,"CLE","SLC",1565,6,16,0,,0,0,0,0,0,0
2006,9,4,1,1431,1433,1619,1625,"DL",1224,"N396DA",108,112,89,-6,-2,"ATL","FLL",581,4,15,0,,0,0,0,0,0,0
2006,9,5,2,2137,2137,2317,2257,"DL",391,"N628DL",280,260,245,20,0,"ATL","ONT",1900,7,28,0,,0,0,0,20,0,0
2006,9,6,3,729,700,1429,1410,"DL",482,"N3761R",240,250,224,19,29,"SAN","CVG",1865,5,11,0,,0,19,0,0,0,0
2006,9,6,3,956,930,1253,1155,"DL",1275,"N997DL",177,145,117,58,26,"EWR","ATL",745,12,48,0,,0,0,0,58,0,0
2006,9,6,3,1903,1904,1909,1918,"DL",1549,"N953DL",66,74,53,-9,-1,"ATL","MOB",302,3,10,0,,0,0,0,0,0,0
2006,9,7,4,1650,1650,1936,1909,"DL",1475,"N974DL",166,139,119,27,0,"BUF","ATL",712,16,31,0,,0,0,0,27,0,0
2006,9,8,5,1941,1830,2106,2022,"DL",605,"N912DL",85,112,71,44,71,"ATL","DCA",547,3,11,0,,0,10,0,0,0,34
2006,9,8,5,1635,1635,1748,1737,"DL",1096,"N963DL",193,182,162,11,0,"CVG","DEN",1069,16,15,0,,0,0,0,0,0,0
2006,9,8,5,1725,1730,1959,2016,"DL",1810,"N907DA",94,106,79,-17,-5,"LAX","SLC",590,4,11,0,,0,0,0,0,0,0
2006,9,9,6,1801,1805,2029,2045,"DL",885,"N826MH",328,340,310,-16,-4,"LAX","HNL",2556,7,11,0,,0,0,0,0,0,0
2006,9,9,6,1408,1411,1606,1557,"DL",1521,"N663DN",118,106,85,9,-3,"ATL","IAD",533,7,26,0,,0,0,0,0,0,0
2006,9,11,1,827,831,1433,1439,"DL",570,"N3763D",246,248,222,-6,-4,"SLC","IAD",1827,6,18,0,,0,0,0,0,0,0
2006,9,12,2,1920,1910,2255,2217,"DL",1447,"N964DL",155,127,129,38,10,"DFW","ATL",732,11,15,0,,0,0,0,28,0,10
2006,9,12,2,1039,1030,1153,1144,"DL",1949,"N914DE",74,74,39,9,9,"LGA","DCA",214,3,32,0,,0,0,0,0,0,0
2006,9,14,4,936,925,1310,1108,"DL",1421,"N997DL",214,103,97,122,11,"IAD","ATL",533,13,104,0,,0,0,0,120,0,2
2006,9,14,4,1528,1530,1653,1646,"DL",1959,"N908DE",85,76,55,7,-2,"LGA","DCA",214,4,26,0,,0,0,0,0,0,0
2006,9,15,5,815,820,1109,1110,"DL",1480,"N3755D",174,170,153,-1,-5,"BDL","TPA",1111,7,14,0,,0,0,0,0,0,0
2006,9,16,6,1158,1200,1255,1308,"DL",943,"N669DN",57,68,42,-13,-2,"ATL","JAX",270,5,10,0,,0,0,0,0,0,0
2006,9,16,6,1125,1125,1350,1352,"DL",1661,"N6704Z",85,87,59,-2,0,"MSY","ATL",425,15,11,0,,0,0,0,0,0,0
2006,9,16,6,1248,1252,1350,1400,"DL",1730,"N950DL",62,68,38,-10,-4,"ATL","CLT",227,6,18,0,,0,0,0,0,0,0
2006,9,17,7,2057,2023,2244,2202,"DL",601,"N903DE",107,99,72,42,34,"ATL","PIT",526,7,28,0,,0,0,0,8,0,34
2006,9,19,2,2051,2045,2124,2127,"DL",428,"N3769L",93,102,79,-3,6,"CVG","MCI",539,4,10,0,,0,0,0,0,0,0
2006,9,19,2,1124,1130,1222,1225,"DL",477,"N619DL",118,115,94,-3,-6,"SLC","LAX",590,14,10,0,,0,0,0,0,0,0
2006,9,19,2,2043,2028,2147,2136,"DL",1269,"N384DA",64,68,40,11,15,"ATL","CHS",259,5,19,0,,0,0,0,0,0,0
2006,9,19,2,1629,1630,1736,1732,"DL",1778,"N679DA",67,62,36,4,-1,"ATL","SAV",215,5,26,0,,0,0,0,0,0,0
2006,9,21,4,2131,2136,2313,2307,"DL",1599,"N983DL",102,91,61,6,-5,"ATL","IND",432,7,34,0,,0,0,0,0,0,0
2006,9,21,4,1229,1230,1331,1337,"DL",1953,"N916DE",62,67,39,-6,-1,"LGA","DCA",214,5,18,0,,0,0,0,0,0,0
2006,9,22,5,1753,1755,1952,1938,"DL",1681,"N641DL",119,103,80,14,-2,"ATL","RSW",515,7,32,0,,0,0,0,0,0,0
2006,9,23,6,1844,1846,1949,2000,"DL",1217,"N620DL",65,74,42,-11,-2,"ATL","JAX",270,5,18,0,,0,0,0,0,0,0
2006,9,24,7,2018,1535,2202,1721,"DL",1290,"N981DL",104,106,74,281,283,"SRQ","ATL",445,16,14,0,,0,0,0,281,0,0
2006,9,25,1,1055,1045,1223,1212,"DL",1086,"N612DL",88,87,71,11,10,"CVG","ATL",373,5,12,0,,0,0,0,0,0,0
2006,9,26,2,1421,1432,1616,1609,"DL",1519,"N927DA",115,97,84,7,-11,"MLB","ATL",443,19,12,0,,0,0,0,0,0,0
2006,9,26,2,1658,1700,1818,1812,"DL",1611,"N900DE",80,72,45,6,-2,"CAE","ATL",191,18,17,0,,0,0,0,0,0,0
2006,9,29,5,1220,1155,1432,1412,"DL",1249,"N906DL",132,137,101,20,25,"PHL","ATL",665,10,21,0,,0,0,0,0,0,20
2006,9,29,5,831,835,1219,1147,"DL",1787,"N974DL",228,192,184,32,-4,"BOS","PBI",1197,5,39,0,,0,0,0,32,0,0
2006,9,29,5,916,920,1137,1146,"DL",1858,"N639DL",141,146,115,-9,-4,"MCO","JFK",944,10,16,0,,0,0,0,0,0,0
2006,9,30,6,943,951,1221,1232,"DL",1050,"N911DA",98,101,75,-11,-8,"PHX","SLC",507,4,19,0,,0,0,0,0,0,0
2006,9,30,6,1655,1704,2052,2105,"DL",1554,"N910DN",177,181,156,-13,-9,"SLC","IAH",1195,5,16,0,,0,0,0,0,0,0
2006,10,3,2,1301,1305,1509,1535,"WN",1588,"N751",128,150,118,-26,-4,"PHL","MCO",861,4,6,0,,0,0,0,0,0,0
2006,10,3,2,1839,1840,1949,2000,"WN",818,"N397SW",130,140,118,-11,-1,"TPA","STL",869,4,8,0,,0,0,0,0,0,0
2006,10,4,3,1745,1745,2021,2025,"WN",1247,"N692SW",96,100,83,-4,0,"BNA","TPA",612,4,9,0,,0,0,0,0,0,0
2006,10,4,3,1049,1045,1553,1555,"WN",1739,"N759",184,190,170,-2,4,"LAX","HOU",1390,6,8,0,,0,0,0,0,0,0
2006,10,4,3,841,845,1000,1010,"WN",1001,"N373",79,85,68,-10,-4,"MHT","BWI",377,3,8,0,,0,0,0,0,0,0
2006,10,4,3,1529,1530,1658,1725,"WN",550,"N493",209,235,199,-27,-1,"MSY","LAS",1501,5,5,0,,0,0,0,0,0,0
2006,10,4,3,935,935,1540,1540,"WN",786,"N770",245,245,230,0,0,"SJC","MDW",1838,3,12,0,,0,0,0,0,0,0
2006,10,4,3,1440,1430,1543,1530,"WN",260,"N504",63,60,54,13,10,"STL","MDW",251,2,7,0,,0,0,0,0,0,0
2006,10,5,4,1705,1655,1851,1855,"WN",2572,"N369",106,120,94,-4,10,"BNA","HOU",670,4,8,0,,0,0,0,0,0,0
2006,10,5,4,1819,1715,1921,1815,"WN",1009,"N505",62,60,45,66,64,"DAL","LBB",293,3,14,0,,0,2,0,2,0,62
2006,10,6,5,2137,2100,2247,2215,"WN",1511,"N223",70,75,57,32,37,"BNA","MDW",395,5,8,0,,0,25,0,0,0,7
2006,10,6,5,1941,1745,2229,2035,"WN",1326,"N789",168,170,152,114,116,"FLL","ISP",1093,3,13,0,,0,107,0,0,0,7
2006,10,6,5,2023,1955,2151,2130,"WN",205,"N307SW",208,215,191,21,28,"MCI","LAX",1363,5,12,0,,0,14,0,0,0,7
2006,10,7,6,959,1000,1230,1255,"WN",190,"N411",151,175,139,-25,-1,"FLL","ISP",1093,3,9,0,,0,0,0,0,0,0
2006,10,7,6,1354,1310,1617,1525,"WN",432,"N657SW",143,135,124,52,44,"MCO","PIT",834,2,17,0,,0,12,0,8,0,32
2006,10,7,6,1358,1350,1516,1515,"WN",421,"N665WN",78,85,63,1,8,"SAN","OAK",446,4,11,0,,0,0,0,0,0,0
2006,10,8,7,1822,1825,2111,2125,"WN",2576,"N726",109,120,98,-14,-3,"ABQ","HOU",759,5,6,0,,0,0,0,0,0,0
2006,10,8,7,1704,1700,1814,1815,"WN",1792,"N644SW",70,75,59,-1,4,"OAK","ONT",361,3,8,0,,0,0,0,0,0,0
2006,10,9,1,720,720,951,1015,"WN",1153,"N248",151,175,138,-24,0,"ALB","MCO",1073,6,7,0,,0,0,0,0,0,0
2006,10,9,1,1306,1305,1457,1505,"WN",999,"N754",111,120,95,-8,1,"AUS","BNA",756,5,11,0,,0,0,0,0,0,0
2006,10,9,1,1617,1620,1649,1705,"WN",1965,"N655WN",92,105,82,-16,-3,"ELP","LAS",584,4,6,0,,0,0,0,0,0,0
2006,10,9,1,1726,1725,1826,1830,"WN",2402,"N401",60,65,50,-4,1,"OAK","BUR",325,2,8,0,,0,0,0,0,0,0
2006,10,9,1,1532,1530,1644,1650,"WN",1957,"N308SW",72,80,58,-6,2,"PVD","BWI",328,2,12,0,,0,0,0,0,0,0
2006,10,9,1,648,655,745,750,"WN",2506,"N513",57,55,43,-5,-7,"TUL","DAL",237,3,11,0,,0,0,0,0,0,0
2006,10,10,2,2051,2030,2159,2150,"WN",1422,"N786",128,140,117,9,21,"TPA","HOU",781,4,7,0,,0,0,0,0,0,0
2006,10,11,3,2059,2105,2158,2205,"WN",583,"N255",59,60,44,-7,-6,"BWI","ISP",220,4,11,0,,0,0,0,0,0,0
2006,10,11,3,1904,1850,2012,2000,"WN",1119,"N623SW",68,70,41,12,14,"LAS","LAX",236,6,21,0,,0,0,0,0,0,0
2006,10,11,3,1338,1320,2133,2125,"WN",110,"N247",295,305,280,8,18,"LAX","PHL",2401,10,5,0,,0,0,0,0,0,0
2006,10,11,3,1700,1650,1705,1655,"WN",500,"N522",65,65,52,10,10,"MAF","ABQ",332,4,9,0,,0,0,0,0,0,0
2006,10,11,3,2140,2140,2319,2325,"WN",131,"N340",99,105,87,-6,0,"SJC","PHX",621,4,8,0,,0,0,0,0,0,0
2006,10,12,4,1255,1255,1422,1425,"WN",1044,"N746SW",87,90,73,-3,0,"BWI","DTW",408,7,7,0,,0,0,0,0,0,0
2006,10,12,4,759,755,849,855,"WN",2468,"N338",50,60,39,-6,4,"LAS","BUR",223,2,9,0,,0,0,0,0,0,0
2006,10,12,4,944,945,1200,1215,"WN",1498,"N345",136,150,119,-15,-1,"LAS","GEG",806,3,14,0,,0,0,0,0,0,0
2006,10,12,4,657,700,834,845,"WN",2087,"N634SW",97,105,88,-11,-3,"PDX","SJC",569,3,6,0,,0,0,0,0,0,0
2006,10,12,4,1631,1605,1819,1800,"WN",2526,"N669SW",108,115,87,19,26,"PHX","OAK",646,3,18,0,,0,19,0,0,0,0
2006,10,13,5,1318,1320,1420,1430,"WN",2323,"N612SW",62,70,47,-10,-2,"BWI","PVD",328,5,10,0,,0,0,0,0,0,0
2006,10,13,5,631,630,848,855,"WN",730,"N706SW",257,265,241,-7,1,"MDW","LAX",1750,7,9,0,,0,0,0,0,0,0
2006,10,13,5,730,730,932,935,"WN",1097,"N601WN",62,65,45,-3,0,"PHX","ABQ",328,4,13,0,,0,0,0,0,0,0
2006,10,13,5,1716,1720,1749,1800,"WN",1402,"N676SW",93,100,79,-11,-4,"SLC","PHX",507,3,11,0,,0,0,0,0,0,0
2006,10,13,5,1735,1740,1820,1830,"WN",2943,"N491",45,50,31,-10,-5,"TPA","PBI",174,4,10,0,,0,0,0,0,0,0
2003,9,17,3,1037,1043,1206,1228,"MQ",4263,"N627MQ",89,105,73,-22,-6,"HSV","ORD",510,7,9,0,,0,0,0,0,0,0
2003,9,7,7,1711,1717,1822,1822,"MQ",4296,"N613MQ",71,65,37,0,-6,"IND","ORD",177,19,15,0,,0,0,0,0,0,0
2003,9,23,2,922,922,1135,1136,"MQ",4315,"N638MQ",73,74,53,-1,0,"ORD","CVG",264,3,17,0,,0,0,0,0,0,0
2003,9,28,7,625,631,725,743,"MQ",4328,"N829MQ",120,132,106,-18,-6,"ORF","ORD",717,3,11,0,,0,0,0,0,0,0
2003,9,7,7,1612,1618,1627,1652,"MQ",4344,"N632MQ",75,94,61,-25,-6,"PIT","ORD",412,2,12,0,,0,0,0,0,0,0
2003,9,24,3,1053,1057,1119,1113,"MQ",4370,"N610MQ",86,76,60,6,-4,"CMH","ORD",296,6,20,0,,0,0,0,0,0,0
2003,9,14,7,1533,1525,1806,1700,"MQ",4589,"N715MQ",153,95,63,66,8,"EWR","RDU",416,7,83,0,,0,0,0,60,0,6
2003,9,7,7,1739,1740,1914,1935,"MQ",4590,"N736MQ",95,115,67,-21,-1,"RDU","EWR",416,6,22,0,,0,0,0,0,0,0
2003,9,19,5,,710,,825,"MQ",4605,"0",,75,,,,"PHL","RDU",336,0,0,1,"B",0,0,0,0,0,0
2003,9,19,5,2136,2120,2302,2255,"MQ",4608,"N725MQ",86,95,72,7,16,"BOS","DCA",399,3,11,0,,0,0,0,0,0,0
2003,9,9,2,2024,2035,2217,2245,"MQ",4640,"N737MQ",113,130,99,-28,-11,"BOS","RDU",612,3,11,0,,0,0,0,0,0,0
2003,9,15,1,1149,1200,1312,1320,"MQ",4651,"N716MQ",83,80,59,-8,-11,"DCA","BOS",399,9,15,0,,0,0,0,0,0,0
2003,9,16,2,2048,2100,2143,2150,"MQ",4665,"N717MQ",55,50,35,-7,-12,"BOS","ISP",153,3,17,0,,0,0,0,0,0,0
2003,9,12,5,603,610,651,700,"MQ",4672,"N733MQ",48,50,32,-9,-7,"ISP","BOS",153,7,9,0,,0,0,0,0,0,0
2003,9,5,5,1704,1710,1834,1859,"MQ",4848,"N733MQ",90,109,71,-25,-6,"DTW","LGA",501,5,14,0,,0,0,0,0,0,0
2003,9,3,3,557,600,720,735,"MQ",4870,"N713MQ",83,95,66,-15,-3,"LGA","RDU",431,4,13,0,,0,0,0,0,0,0
2003,9,21,7,1153,1200,1432,1451,"AA",3,"N329AA",339,351,318,-19,-7,"JFK","LAX",2475,5,16,0,,0,0,0,0,0,0
2003,9,13,6,1210,1211,1814,1805,"AA",42,"N569AA",244,234,211,9,-1,"SAN","ORD",1723,22,11,0,,0,0,0,0,0,0
2003,9,21,7,1429,1430,1702,1726,"AA",117,"N322AA",333,356,312,-24,-1,"JFK","LAX",2475,3,18,0,,0,0,0,0,0,0
2003,9,15,1,729,735,1539,1538,"AA",242,"N5FNAA",310,303,290,1,-6,"LGB","JFK",2465,8,12,0,,0,0,0,0,0,0
2003,9,9,2,1710,1505,1814,1606,"AA",316,"N3AHAA",64,61,41,128,125,"DFW","IAH",224,5,18,0,,0,125,0,3,0,0
2003,9,10,3,1655,1659,1838,1831,"AA",345,"N4XEAA",163,152,115,7,-4,"LGA","ORD",733,7,41,0,,0,0,0,0,0,0
2003,9,28,7,812,815,1203,1203,"AA",370,"N259AA",171,168,156,0,-3,"ELP","ORD",1236,6,9,0,,0,0,0,0,0,0
2003,9,19,5,1441,1440,1623,1618,"AA",376,"N557AA",102,98,82,5,1,"DFW","BHM",597,4,16,0,,0,0,0,0,0,0
2003,9,5,5,1935,1945,2041,2057,"AA",480,"N3BPAA",66,72,53,-16,-10,"SNA","SJC",342,3,10,0,,0,0,0,0,0,0
2003,9,11,4,1120,1127,1453,1510,"AA",484,"N223AA",153,163,135,-17,-7,"STL","MIA",1068,5,13,0,,0,0,0,0,0,0
2003,9,19,5,1918,1930,2213,2236,"AA",580,"N2APAA",115,126,102,-23,-12,"MDW","LGA",725,3,10,0,,0,0,0,0,0,0
2003,9,7,7,918,932,1105,1130,"AA",637,"N435AA",167,178,142,-25,-14,"ORD","ABQ",1118,7,18,0,,0,0,0,0,0,0
