Warehouse,Product_Code,SupplierID,ManufID,WH1,WH2,WH3,WH4,Time_Enroute,Destination,Miles,f1,f2,f3,f4,f5,capacity,prodx,cost,Product_Code_Warehouse,xProd_vecm,production_quantity,Forecast,Product_Category,WarehouseID,Warehouse_City,Warehouse_State,Warehouse_Region,Type,Color,Address,Lat,Long
W2,Product_2035,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,59221.0,Product_2035S1M1W2,0.08,Product_2035_W2,Product_2035S1M1W2,59221.0,581117,Category_006,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2035,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,90254.0,Product_2035S2M3W2,0.08,Product_2035_W2,Product_2035S2M3W2,90254.0,581117,Category_006,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2035,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,73629.0,Product_2035S3M3W2,0.08,Product_2035_W2,Product_2035S3M3W2,73629.0,581117,Category_006,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2035,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,54668.0,Product_2035S4M1W2,0.08,Product_2035_W2,Product_2035S4M1W2,54668.0,581117,Category_006,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2036,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,20642.0,Product_2036S1M1W2,0.04,Product_2036_W2,Product_2036S1M1W2,20642.0,189941,Category_006,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2036,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,23919.0,Product_2036S2M3W2,0.04,Product_2036_W2,Product_2036S2M3W2,23919.0,189941,Category_006,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2036,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,33786.0,Product_2036S3M3W2,0.04,Product_2036_W2,Product_2036S3M3W2,33786.0,189941,Category_006,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2036,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,23706.0,Product_2036S4M1W2,0.04,Product_2036_W2,Product_2036S4M1W2,23706.0,189941,Category_006,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2037,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,71.0,Product_2037S1M1W2,0.08,Product_2037_W2,Product_2037S1M1W2,71.0,198,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2037,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_2037S2M3W2,0.08,Product_2037_W2,Product_2037S2M3W2,50.0,198,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2037,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,66.0,Product_2037S3M3W2,0.08,Product_2037_W2,Product_2037S3M3W2,66.0,198,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2037,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,67.0,Product_2037S4M1W2,0.08,Product_2037_W2,Product_2037S4M1W2,11.0,198,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2038,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,12.0,Product_2038S1M1W2,0.09,Product_2038_W2,Product_2038S1M1W2,12.0,64,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2038,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,16.0,Product_2038S2M3W2,0.09,Product_2038_W2,Product_2038S2M3W2,16.0,64,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2038,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,21.0,Product_2038S3M3W2,0.09,Product_2038_W2,Product_2038S3M3W2,21.0,64,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2038,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,16.0,Product_2038S4M1W2,0.09,Product_2038_W2,Product_2038S4M1W2,11.0,64,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2039,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,35.0,Product_2039S1M1W2,0.07,Product_2039_W2,Product_2039S1M1W2,35.0,103,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2039,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,26.0,Product_2039S2M3W2,0.07,Product_2039_W2,Product_2039S2M3W2,26.0,103,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2039,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,33.0,Product_2039S3M3W2,0.07,Product_2039_W2,Product_2039S3M3W2,33.0,103,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2039,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,28.0,Product_2039S4M1W2,0.07,Product_2039_W2,Product_2039S4M1W2,1.0,103,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2041,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,342.0,Product_2041S1M1W2,0.01,Product_2041_W2,Product_2041S1M1W2,342.0,1805,Category_005,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2041,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,389.0,Product_2041S2M3W2,0.01,Product_2041_W2,Product_2041S2M3W2,389.0,1805,Category_005,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2041,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,493.0,Product_2041S3M3W2,0.01,Product_2041_W2,Product_2041S3M3W2,493.0,1805,Category_005,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2041,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,441.0,Product_2041S4M1W2,0.01,Product_2041_W2,Product_2041S4M1W2,441.0,1805,Category_005,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2042,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,22741.0,Product_2042S1M1W2,0.06,Product_2042_W2,Product_2042S1M1W2,22741.0,80296,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2042,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,27160.0,Product_2042S2M3W2,0.06,Product_2042_W2,Product_2042S2M3W2,27160.0,80296,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2042,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,23528.0,Product_2042S3M3W2,0.06,Product_2042_W2,Product_2042S3M3W2,23528.0,80296,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2043,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,36896.0,Product_2043S1M1W2,0.09,Product_2043_W2,Product_2043S1M1W2,36896.0,138628,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2043,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,32402.0,Product_2043S2M3W2,0.09,Product_2043_W2,Product_2043S2M3W2,32402.0,138628,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2043,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,31548.0,Product_2043S3M3W2,0.09,Product_2043_W2,Product_2043S3M3W2,31548.0,138628,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2043,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,32433.0,Product_2043S4M1W2,0.09,Product_2043_W2,Product_2043S4M1W2,32433.0,138628,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2044,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,15299.0,Product_2044S1M1W2,0.1,Product_2044_W2,Product_2044S1M1W2,12371.0,40844,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2044,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,13771.0,Product_2044S2M3W2,0.1,Product_2044_W2,Product_2044S2M3W2,13771.0,40844,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2044,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,11770.0,Product_2044S3M3W2,0.1,Product_2044_W2,Product_2044S3M3W2,11770.0,40844,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2045,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,2413.0,Product_2045S1M1W2,0.08,Product_2045_W2,Product_2045S1M1W2,2413.0,9785,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2045,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,2147.0,Product_2045S2M3W2,0.08,Product_2045_W2,Product_2045S2M3W2,2147.0,9785,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2045,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,3574.0,Product_2045S3M3W2,0.08,Product_2045_W2,Product_2045S3M3W2,3574.0,9785,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2045,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,2220.0,Product_2045S4M1W2,0.08,Product_2045_W2,Product_2045S4M1W2,1057.0,9785,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2046,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,2743.0,Product_2046S1M1W2,0.1,Product_2046_W2,Product_2046S1M1W2,2743.0,13465,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2046,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,2965.0,Product_2046S2M3W2,0.1,Product_2046_W2,Product_2046S2M3W2,2965.0,13465,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2046,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,2786.0,Product_2046S3M3W2,0.1,Product_2046_W2,Product_2046S3M3W2,2786.0,13465,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2046,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,3203.0,Product_2046S4M1W2,0.1,Product_2046_W2,Product_2046S4M1W2,3203.0,13465,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2047,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,6113.0,Product_2047S1M1W2,0.05,Product_2047_W2,Product_2047S1M1W2,5249.0,26764,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2047,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,9571.0,Product_2047S2M3W2,0.05,Product_2047_W2,Product_2047S2M3W2,9571.0,26764,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2047,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,9504.0,Product_2047S3M3W2,0.05,Product_2047_W2,Product_2047S3M3W2,9504.0,26764,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2048,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,2528.0,Product_2048S1M1W2,0.07,Product_2048_W2,Product_2048S1M1W2,2528.0,7696,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2048,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,1898.0,Product_2048S2M3W2,0.07,Product_2048_W2,Product_2048S2M3W2,1898.0,7696,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2048,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,1772.0,Product_2048S3M3W2,0.07,Product_2048_W2,Product_2048S3M3W2,1772.0,7696,Category_019,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2049,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,494.0,Product_2049S1M1W2,0.02,Product_2049_W2,Product_2049S1M1W2,307.0,1581,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2049,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,707.0,Product_2049S2M3W2,0.02,Product_2049_W2,Product_2049S2M3W2,707.0,1581,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2049,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,447.0,Product_2049S3M3W2,0.02,Product_2049_W2,Product_2049S3M3W2,447.0,1581,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2050,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_2050S2M3W2,0.1,Product_2050_W2,Product_2050S2M3W2,1.0,1,Category_011,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2061,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_2061S2M3W2,0.05,Product_2061_W2,Product_2061S2M3W2,2.0,2,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2062,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,4726.0,Product_2062S2M3W2,0.04,Product_2062_W2,Product_2062S2M3W2,4726.0,7160,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2062,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,2727.0,Product_2062S3M3W2,0.04,Product_2062_W2,Product_2062S3M3W2,1239.0,7160,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2063,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,85.0,Product_2063S1M1W2,0.05,Product_2063_W2,Product_2063S1M1W2,85.0,3872,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2063,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,119.0,Product_2063S2M3W2,0.05,Product_2063_W2,Product_2063S2M3W2,119.0,3872,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2063,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,89.0,Product_2063S3M3W2,0.05,Product_2063_W2,Product_2063S3M3W2,89.0,3872,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2063,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,72.0,Product_2063S4M1W2,0.05,Product_2063_W2,Product_2063S4M1W2,72.0,3872,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2064,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,714.0,Product_2064S1M1W2,0.01,Product_2064_W2,Product_2064S1M1W2,714.0,2306,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2064,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,767.0,Product_2064S2M3W2,0.01,Product_2064_W2,Product_2064S2M3W2,767.0,2306,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2064,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,689.0,Product_2064S3M3W2,0.01,Product_2064_W2,Product_2064S3M3W2,689.0,2306,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2064,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,714.0,Product_2064S4M1W2,0.01,Product_2064_W2,Product_2064S4M1W2,91.0,2306,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2065,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,226.0,Product_2065S1M1W2,0.02,Product_2065_W2,Product_2065S1M1W2,226.0,651,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2065,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,212.0,Product_2065S2M3W2,0.02,Product_2065_W2,Product_2065S2M3W2,212.0,651,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2065,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,200.0,Product_2065S3M3W2,0.02,Product_2065_W2,Product_2065S3M3W2,200.0,651,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2066,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,810.0,Product_2066S1M1W2,0.05,Product_2066_W2,Product_2066S1M1W2,703.0,1949,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2066,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,687.0,Product_2066S2M3W2,0.05,Product_2066_W2,Product_2066S2M3W2,687.0,1949,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2066,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,494.0,Product_2066S3M3W2,0.05,Product_2066_W2,Product_2066S3M3W2,494.0,1949,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2067,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,81.0,Product_2067S1M1W2,0.06,Product_2067_W2,Product_2067S1M1W2,81.0,398,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2067,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,125.0,Product_2067S2M3W2,0.06,Product_2067_W2,Product_2067S2M3W2,125.0,398,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2067,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,113.0,Product_2067S3M3W2,0.06,Product_2067_W2,Product_2067S3M3W2,113.0,398,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2067,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,75.0,Product_2067S4M1W2,0.06,Product_2067_W2,Product_2067S4M1W2,72.0,398,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2068,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,210.0,Product_2068S1M1W2,0.04,Product_2068_W2,Product_2068S1M1W2,210.0,635,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2068,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,191.0,Product_2068S2M3W2,0.04,Product_2068_W2,Product_2068S2M3W2,191.0,635,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2068,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,164.0,Product_2068S3M3W2,0.04,Product_2068_W2,Product_2068S3M3W2,164.0,635,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2068,S4,M1,W2,,,,2,W2,9.746659208999901e-08,974.6659208999998,794.2351932999999,,,,188.0,Product_2068S4M1W2,0.04,Product_2068_W2,Product_2068S4M1W2,64.0,635,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2069,S1,M1,W2,,,,2,W2,8.341443398e-08,834.1443397999999,794.2351932999999,,,,39.0,Product_2069S1M1W2,0.03,Product_2069_W2,Product_2069S1M1W2,22.0,120,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2069,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,49.0,Product_2069S2M3W2,0.03,Product_2069_W2,Product_2069S2M3W2,49.0,120,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2069,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,49.0,Product_2069S3M3W2,0.03,Product_2069_W2,Product_2069S3M3W2,49.0,120,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2075,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_2075S2M3W2,0.05,Product_2075_W2,Product_2075S2M3W2,3.0,3,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2076,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,635.0,Product_2076S2M3W2,0.1,Product_2076_W2,Product_2076S2M3W2,15.0,15,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2081,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_2081S2M3W2,0.01,Product_2081_W2,Product_2081S2M3W2,2.0,2,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2082,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,1511.0,Product_2082S2M3W2,0.06,Product_2082_W2,Product_2082S2M3W2,184.0,192,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2088,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,50.0,Product_2088S2M3W2,0.08,Product_2088_W2,Product_2088S2M3W2,18.0,18,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2089,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,1070.0,Product_2089S3M3W2,0.06,Product_2089_W2,Product_2089S3M3W2,9.0,9,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2091,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,85.0,Product_2091S2M3W2,0.05,Product_2091_W2,Product_2091S2M3W2,63.0,67,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2093,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,206.0,Product_2093S2M3W2,0.09,Product_2093_W2,Product_2093S2M3W2,175.0,182,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2094,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,49.0,Product_2094S2M3W2,0.07,Product_2094_W2,Product_2094S2M3W2,49.0,100,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2094,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,48.0,Product_2094S3M3W2,0.07,Product_2094_W2,Product_2094S3M3W2,41.0,100,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2095,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,1187.0,Product_2095S2M3W2,0.03,Product_2095_W2,Product_2095S2M3W2,52.0,56,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2096,S2,M3,W2,,,,2,W2,5.969967361e-08,596.9967361,292.0635287,,,,196.0,Product_2096S2M3W2,0.08,Product_2096_W2,Product_2096S2M3W2,196.0,304,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
W2,Product_2096,S3,M3,W2,,,,2,W2,6.99089179e-08,699.0891790000001,292.0635287,,,,174.0,Product_2096S3M3W2,0.08,Product_2096_W2,Product_2096S3M3W2,59.0,304,Category_009,W2,Los Angeles,CA,West Coast Region,Warehouse,Blue,,34.0522,-118.2437
