product,supplier,capacity
Product_2155,S2,139
Product_2155,S3,126
Product_2155,S4,160
Product_2156,S1,152
Product_2156,S2,155
Product_2156,S3,141
Product_2156,S4,159
Product_2157,S1,78
Product_2157,S2,59
Product_2157,S3,52
Product_2157,S4,53
Product_2158,S1,604
Product_2158,S2,478
Product_2158,S3,412
Product_2158,S4,428
Product_2159,S1,266
Product_2159,S2,217
Product_2159,S3,268
Product_2159,S4,270
Product_2160,S1,109
Product_2160,S2,89
Product_2160,S3,99
Product_2160,S4,96
Product_2161,S1,1
Product_2161,S2,1
Product_2161,S3,1
Product_2161,S4,1
Product_2162,S1,29
Product_2162,S2,27
Product_2162,S3,26
Product_2162,S4,27
Product_2165,S1,3
Product_2165,S2,4
Product_2165,S3,3
Product_2165,S4,3
Product_2166,S1,1
Product_2166,S2,1
Product_2166,S3,1
Product_2166,S4,1
Product_2167,S1,1
Product_2167,S2,1
Product_2167,S3,1
Product_2167,S4,1
Product_2168,S1,1
Product_2168,S2,1
Product_2168,S3,1
Product_2168,S4,1
Product_2169,S1,7
Product_2169,S2,8
Product_2169,S3,9
Product_2169,S4,8
Product_0002,S1,6898
Product_0002,S2,7227
Product_0002,S3,8138
Product_0002,S4,7169
Product_0008,S1,660
Product_0008,S2,634
Product_0008,S3,612
Product_0008,S4,546
Product_0012,S1,28
Product_0012,S2,32
Product_0012,S3,25
Product_0012,S4,28
Product_0021,S1,8969
Product_0021,S2,8016
Product_0021,S3,9401
Product_0021,S4,7041
Product_0033,S1,17295
Product_0033,S2,14254
Product_0033,S3,15692
Product_0033,S4,13908
Product_0036,S1,18174
Product_0036,S2,16733
Product_0036,S3,16530
Product_0036,S4,19079
Product_0038,S1,8010
Product_0038,S2,9791
Product_0038,S3,9347
Product_0038,S4,8117
Product_0044,S1,26191
Product_0044,S2,29820
Product_0044,S3,32307
Product_0044,S4,30051
Product_0063,S1,7897
Product_0063,S2,7702
Product_0063,S3,6657
Product_0063,S4,8097
Product_0071,S1,377749
Product_0071,S2,393299
Product_0071,S3,496726
Product_0071,S4,470933
Product_0083,S1,199421
Product_0083,S2,132286
Product_0083,S3,163851
Product_0083,S4,197686
Product_0093,S1,149998
Product_0093,S2,103356
Product_0093,S3,102507
Product_0093,S4,118650
Product_0094,S1,497807
Product_0094,S2,453512
Product_0094,S3,459838
Product_0094,S4,434884
Product_0100,S1,303584
Product_0100,S2,345276
Product_0100,S3,281550
Product_0100,S4,287308
Product_0116,S1,477
Product_0116,S2,471
Product_0116,S3,689
Product_0116,S4,455
Product_0119,S1,77
Product_0119,S2,72
Product_0119,S3,95
Product_0119,S4,67
Product_0125,S1,44
Product_0125,S2,49
Product_0125,S3,40
Product_0125,S4,47
Product_0144,S1,679
Product_0144,S2,739
Product_0144,S3,697
Product_0144,S4,798
Product_0147,S1,2657
Product_0147,S2,2153
Product_0147,S3,2536
Product_0147,S4,1841
Product_0191,S1,23424
Product_0191,S2,26132
Product_0191,S3,27173
Product_0191,S4,27772
Product_0192,S1,2668
Product_0192,S2,2505
Product_0192,S3,3058
Product_0192,S4,2812
Product_0193,S1,35647
Product_0193,S2,31022
Product_0193,S3,30133
Product_0193,S4,30636
Product_0194,S1,7149
Product_0194,S2,6133
Product_0194,S3,6590
Product_0194,S4,6552
Product_0195,S1,24934
Product_0195,S2,19582
Product_0195,S3,18160
Product_0195,S4,19443
Product_0200,S1,126
Product_0200,S2,125
Product_0200,S3,120
Product_0200,S4,86
Product_0202,S1,73440
Product_0202,S2,50433
Product_0202,S3,51395
Product_0202,S4,44523
Product_0204,S1,11089
Product_0204,S2,10899
Product_0204,S3,11470
Product_0204,S4,11477
Product_0206,S1,4568
Product_0206,S2,4185
Product_0206,S3,5096
Product_0206,S4,6511
Product_0208,S1,101203
Product_0208,S2,102159
Product_0208,S3,85905
Product_0208,S4,101960
Product_0209,S1,20086
Product_0209,S2,18424
Product_0209,S3,13562
Product_0209,S4,13643
Product_0213,S1,54823
Product_0213,S2,58130
Product_0213,S3,46980
Product_0213,S4,47328
Product_0215,S1,953
Product_0215,S2,669
Product_0215,S3,629
Product_0215,S4,979
Product_0226,S1,318
Product_0226,S2,370
Product_0226,S3,439
Product_0226,S4,449
Product_0229,S1,258
Product_0229,S2,335
Product_0229,S3,227
Product_0229,S4,328
Product_0249,S1,7
Product_0249,S2,7
Product_0249,S3,10
Product_0249,S4,9
Product_0250,S1,11825
Product_0250,S2,8800
Product_0250,S3,8764
Product_0250,S4,9965
Product_0288,S1,30907
Product_0288,S2,44887
Product_0288,S3,46721
Product_0288,S4,39799
Product_0304,S1,5
Product_0304,S2,4
Product_0304,S3,6
Product_0304,S4,4
Product_0312,S1,20
Product_0312,S2,20
Product_0312,S3,14
Product_0312,S4,16
Product_0342,S1,6
Product_0342,S2,8
Product_0342,S3,8
Product_0342,S4,5
Product_0349,S1,4512
Product_0349,S2,5663
Product_0349,S3,4436
Product_0349,S4,3995
Product_0368,S1,4561
Product_0368,S2,4319
Product_0368,S3,4583
Product_0368,S4,5870
Product_0374,S1,8830
Product_0374,S2,8280
Product_0374,S3,8306
Product_0374,S4,7769
Product_0387,S1,10746
Product_0387,S2,11574
Product_0387,S3,14271
Product_0387,S4,13656
Product_0412,S1,166
Product_0412,S2,160
Product_0412,S3,169
Product_0412,S4,144
Product_0439,S1,67
Product_0439,S2,63
Product_0439,S3,62
Product_0439,S4,60
Product_0443,S1,396
Product_0443,S2,493
Product_0443,S3,439
Product_0443,S4,422
Product_0445,S1,18
Product_0445,S2,16
Product_0445,S3,16
Product_0445,S4,17
Product_0453,S1,572
Product_0453,S2,640
Product_0453,S3,722
Product_0453,S4,711
Product_0458,S1,343
Product_0458,S2,244
Product_0458,S3,223
Product_0458,S4,214
Product_0463,S1,60
Product_0463,S2,73
Product_0463,S3,50
Product_0463,S4,68
Product_0469,S1,247
Product_0469,S2,352
Product_0469,S3,266
Product_0469,S4,348
Product_0471,S1,13
Product_0471,S2,14
Product_0471,S3,11
Product_0471,S4,11
Product_0477,S1,31900
Product_0477,S2,29960
Product_0477,S3,23237
Product_0477,S4,33147
Product_0491,S1,3
Product_0491,S2,3
Product_0491,S3,4
Product_0491,S4,3
Product_0495,S1,641
Product_0495,S2,860
Product_0495,S3,656
Product_0495,S4,553
Product_0550,S1,1645
Product_0550,S2,2076
Product_0550,S3,1892
Product_0550,S4,1959
Product_0551,S1,2808
Product_0551,S2,2446
Product_0551,S3,2249
Product_0551,S4,2654
Product_0552,S1,7402
Product_0552,S2,9776
Product_0552,S3,10285
Product_0552,S4,10488
Product_0553,S1,6608
Product_0553,S2,7125
Product_0553,S3,6773
Product_0553,S4,5504
Product_0555,S1,18323
Product_0555,S2,19711
Product_0555,S3,17451
Product_0555,S4,22037
Product_0556,S1,120847
Product_0556,S2,79016
Product_0556,S3,121231
Product_0556,S4,115144
Product_0557,S1,611
Product_0557,S2,695
Product_0557,S3,447
Product_0557,S4,504
Product_0558,S1,14512
Product_0558,S2,14012
Product_0558,S3,12425
Product_0558,S4,13469
Product_0559,S1,665
Product_0559,S2,703
Product_0559,S3,843
Product_0559,S4,692
Product_0561,S1,1630
Product_0561,S2,1840
Product_0561,S3,1505
Product_0561,S4,1719
Product_0562,S1,1713
Product_0562,S2,1650
Product_0562,S3,1936
Product_0562,S4,2630
Product_0608,S1,393
Product_0608,S2,430
Product_0608,S3,417
Product_0608,S4,309
Product_0610,S1,11
Product_0610,S2,13
Product_0610,S3,12
Product_0610,S4,16
Product_0611,S1,3
Product_0611,S2,3
Product_0611,S3,3
Product_0611,S4,3
Product_0613,S1,24
Product_0613,S2,30
Product_0613,S3,20
Product_0613,S4,20
Product_0614,S1,3
Product_0614,S2,3
Product_0614,S3,4
Product_0614,S4,3
Product_0615,S1,18
Product_0615,S2,19
Product_0615,S3,20
Product_0615,S4,13
Product_0617,S1,4
Product_0617,S2,4
Product_0617,S3,4
Product_0617,S4,4
Product_0620,S1,236
Product_0620,S2,255
Product_0620,S3,290
Product_0620,S4,299
Product_0622,S1,49
Product_0622,S2,49
Product_0622,S3,36
Product_0622,S4,44
Product_0623,S1,12
Product_0623,S2,12
Product_0623,S3,15
Product_0623,S4,13
Product_0631,S1,30
Product_0631,S2,27
Product_0631,S3,19
Product_0631,S4,22
Product_0639,S1,17
Product_0639,S2,18
Product_0639,S3,16
Product_0639,S4,19
Product_0642,S1,18
Product_0642,S2,22
Product_0642,S3,21
Product_0642,S4,24
Product_0645,S1,8
Product_0645,S2,11
Product_0645,S3,11
Product_0645,S4,8
Product_0658,S1,1977
Product_0658,S2,2161
Product_0658,S3,1795
Product_0658,S4,1710
Product_0664,S1,108
Product_0664,S2,111
Product_0664,S3,82
Product_0664,S4,85
Product_0666,S1,1
Product_0666,S2,1
Product_0666,S3,1
Product_0666,S4,1
Product_0670,S1,1
Product_0670,S2,1
Product_0670,S3,1
Product_0670,S4,1
Product_0863,S1,8952
Product_0863,S2,7829
Product_0863,S3,8670
Product_0863,S4,8267
Product_0870,S1,27141
Product_0870,S2,27605
Product_0870,S3,29013
Product_0870,S4,25816
Product_0871,S1,12747
Product_0871,S2,18019
Product_0871,S3,15269
Product_0871,S4,17641
Product_0872,S1,68
Product_0872,S2,68
Product_0872,S3,46
Product_0872,S4,55
Product_0873,S1,22
Product_0873,S2,23
Product_0873,S3,17
Product_0873,S4,25
Product_0874,S1,239
Product_0874,S2,263
Product_0874,S3,268
Product_0874,S4,184
Product_0875,S1,1409
Product_0875,S2,1146
Product_0875,S3,1490
Product_0875,S4,1609
Product_0876,S1,1193
Product_0876,S2,1094
Product_0876,S3,1361
Product_0876,S4,1638
Product_0877,S1,296
Product_0877,S2,205
Product_0877,S3,289
Product_0877,S4,282
Product_0878,S1,200
Product_0878,S2,183
Product_0878,S3,224
Product_0878,S4,261
Product_0879,S1,7701
Product_0879,S2,5912
Product_0879,S3,6086
Product_0879,S4,5476
Product_0880,S1,6049
Product_0880,S2,7973
Product_0880,S3,6782
Product_0880,S4,6659
Product_0881,S1,1273
Product_0881,S2,948
Product_0881,S3,1164
Product_0881,S4,1011
Product_0882,S1,1778
Product_0882,S2,1888
Product_0882,S3,2482
Product_0882,S4,2431
Product_0883,S1,1029
Product_0883,S2,1004
Product_0883,S3,1023
Product_0883,S4,886
Product_0884,S1,132
Product_0884,S2,98
Product_0884,S3,130
Product_0884,S4,120
Product_0885,S1,15085
Product_0885,S2,17493
Product_0885,S3,12688
Product_0885,S4,14309
Product_0886,S1,5004
Product_0886,S2,3919
Product_0886,S3,4736
Product_0886,S4,3953
Product_0887,S1,1141
Product_0887,S2,1284
Product_0887,S3,827
Product_0887,S4,968
Product_0888,S1,1287
Product_0888,S2,1850
Product_0888,S3,1511
Product_0888,S4,2031
Product_0889,S1,901
Product_0889,S2,1059
Product_0889,S3,1244
Product_0889,S4,1388
Product_0890,S1,1
Product_0890,S2,1
Product_0890,S3,1
Product_0890,S4,1
Product_0891,S1,2
Product_0891,S2,2
Product_0891,S3,2
Product_0891,S4,2
Product_0892,S1,181
Product_0892,S2,147
Product_0892,S3,134
Product_0892,S4,143
Product_0893,S1,1
Product_0893,S2,1
Product_0893,S3,1
Product_0893,S4,1
Product_0894,S1,197
Product_0894,S2,260
Product_0894,S3,251
Product_0894,S4,185
Product_0895,S1,70
Product_0895,S2,71
Product_0895,S3,77
Product_0895,S4,54
Product_0896,S1,39
Product_0896,S2,47
Product_0896,S3,42
Product_0896,S4,33
Product_0902,S1,453
Product_0902,S2,477
Product_0902,S3,367
Product_0902,S4,330
Product_0905,S1,9801
Product_0905,S2,7896
Product_0905,S3,8814
Product_0905,S4,6750
Product_0940,S1,78
Product_0940,S2,84
Product_0940,S3,68
Product_0940,S4,57
Product_0949,S1,27495
Product_0949,S2,31201
Product_0949,S3,33169
Product_0949,S4,31355
Product_0958,S1,2989
Product_0958,S2,2154
Product_0958,S3,2398
Product_0958,S4,3008
Product_0961,S1,1362
Product_0961,S2,1217
Product_0961,S3,1028
Product_0961,S4,1124
Product_1010,S1,5024
Product_1010,S2,3521
Product_1010,S3,3622
Product_1010,S4,5358
Product_1016,S1,159151
Product_1016,S2,211342
Product_1016,S3,182785
Product_1016,S4,146915
Product_1023,S1,8464
Product_1023,S2,12414
Product_1023,S3,7555
Product_1023,S4,9506
Product_1047,S1,455220
Product_1047,S2,494718
Product_1047,S3,411699
Product_1047,S4,323940
Product_1078,S1,6771
Product_1078,S2,10241
Product_1078,S3,8161
Product_1078,S4,7997
Product_1101,S1,1208196
Product_1101,S2,1774374
Product_1101,S3,1139376
Product_1101,S4,1095216
Product_1131,S1,250
Product_1131,S2,208
Product_1131,S3,181
Product_1131,S4,227
Product_1132,S1,23538
Product_1132,S2,21956
Product_1132,S3,18436
Product_1132,S4,24132
Product_1135,S1,27354
Product_1135,S2,28103
Product_1135,S3,29438
Product_1135,S4,28961
Product_1157,S1,308336
Product_1157,S2,376825
Product_1157,S3,359786
Product_1157,S4,295582
Product_1166,S1,1242038
Product_1166,S2,1496499
Product_1166,S3,1687972
Product_1166,S4,1525382
Product_1190,S1,45038
Product_1190,S2,40307
Product_1190,S3,33968
Product_1190,S4,43224
Product_1195,S1,99429
Product_1195,S2,84680
Product_1195,S3,100482
Product_1195,S4,73250
Product_1198,S1,40841
Product_1198,S2,54496
Product_1198,S3,39546
Product_1198,S4,55272
Product_1216,S1,10898
Product_1216,S2,14881
Product_1216,S3,14032
Product_1216,S4,11963
Product_1227,S1,1712
Product_1227,S2,1978
Product_1227,S3,1856
Product_1227,S4,2109
Product_1235,S1,152172
Product_1235,S2,143469
Product_1235,S3,160062
Product_1235,S4,127255
Product_1238,S1,3636
Product_1238,S2,3047
Product_1238,S3,3172
Product_1238,S4,2895
Product_1241,S1,138341
Product_1241,S2,118677
Product_1241,S3,124151
Product_1241,S4,146289
Product_1243,S1,42999
Product_1243,S2,36793
Product_1243,S3,47601
Product_1243,S4,57053
Product_1245,S1,5422076
Product_1245,S2,4789764
Product_1245,S3,5451936
Product_1245,S4,5361576
Product_1247,S1,5558
Product_1247,S2,5948
Product_1247,S3,6963
Product_1247,S4,6104
Product_1263,S1,1288089
Product_1263,S2,1380564
Product_1263,S3,1020221
Product_1263,S4,1422321
Product_1264,S1,214329
Product_1264,S2,188573
Product_1264,S3,166254
Product_1264,S4,153149
Product_1270,S1,5261
Product_1270,S2,6385
Product_1270,S3,6244
Product_1270,S4,5621
Product_1278,S1,300349
Product_1278,S2,236563
Product_1278,S3,257786
Product_1278,S4,270598
Product_1279,S1,139794
Product_1279,S2,118469
Product_1279,S3,106246
Product_1279,S4,155239
Product_1281,S1,213622
Product_1281,S2,322743
Product_1281,S3,246475
Product_1281,S4,276435
Product_1298,S1,112633
Product_1298,S2,97462
Product_1298,S3,104434
Product_1298,S4,84274
Product_1299,S1,72105
Product_1299,S2,62909
Product_1299,S3,61916
Product_1299,S4,74629
Product_1341,S1,126263
Product_1341,S2,142223
Product_1341,S3,163864
Product_1341,S4,152894
Product_1342,S1,273203
Product_1342,S2,384748
Product_1342,S3,360547
Product_1342,S4,390169
Product_1344,S1,2927
Product_1344,S2,2838
Product_1344,S3,3189
Product_1344,S4,2968
Product_1348,S1,55963
Product_1348,S2,40203
Product_1348,S3,48213
Product_1348,S4,40997
Product_1350,S1,331978
Product_1350,S2,295205
Product_1350,S3,278787
Product_1350,S4,296541
Product_1352,S1,14597
Product_1352,S2,14063
Product_1352,S3,15448
Product_1352,S4,22062
Product_1353,S1,17381
Product_1353,S2,19975
Product_1353,S3,20179
Product_1353,S4,19746
Product_1354,S1,40967
Product_1354,S2,36803
Product_1354,S3,26462
Product_1354,S4,39144
Product_1355,S1,54881
Product_1355,S2,63853
Product_1355,S3,61912
Product_1355,S4,61220
Product_1356,S1,52061
Product_1356,S2,48058
Product_1356,S3,52963
Product_1356,S4,38015
Product_1366,S1,3389
Product_1366,S2,4345
Product_1366,S3,5078
Product_1366,S4,4054
Product_1387,S1,6944
Product_1387,S2,8189
Product_1387,S3,7839
Product_1387,S4,5553
Product_1393,S1,135544
Product_1393,S2,174590
Product_1393,S3,149126
Product_1393,S4,165042
Product_1394,S1,651699
Product_1394,S2,782138
Product_1394,S3,850552
Product_1394,S4,630396
Product_1401,S1,45800
Product_1401,S2,48745
Product_1401,S3,42303
Product_1401,S4,45090
Product_1402,S1,161049
Product_1402,S2,139122
Product_1402,S3,137737
Product_1402,S4,108901
Product_1403,S1,139675
Product_1403,S2,156729
Product_1403,S3,177536
Product_1403,S4,192126
Product_1404,S1,1315
Product_1404,S2,1186
Product_1404,S3,1251
Product_1404,S4,1698
Product_1407,S1,220640
Product_1407,S2,226488
Product_1407,S3,234841
Product_1407,S4,225435
Product_1431,S1,117499
Product_1431,S2,154612
Product_1431,S3,159014
Product_1431,S4,129296
Product_1432,S1,428164
Product_1432,S2,296378
Product_1432,S3,422526
Product_1432,S4,315993
Product_1439,S1,57292
Product_1439,S2,54679
Product_1439,S3,75233
Product_1439,S4,58642
Product_1450,S1,16847
Product_1450,S2,23251
Product_1450,S3,20931
Product_1450,S4,23995
Product_1465,S1,648568
Product_1465,S2,547791
Product_1465,S3,699996
Product_1465,S4,645420
Product_1466,S1,800016
Product_1466,S2,958680
Product_1466,S3,670639
Product_1466,S4,695353
Product_1468,S1,6727
Product_1468,S2,6747
Product_1468,S3,5670
Product_1468,S4,5661
Product_1470,S1,32837
Product_1470,S2,37254
Product_1470,S3,46539
Product_1470,S4,45548
Product_1479,S1,92663
Product_1479,S2,90524
Product_1479,S3,86152
Product_1479,S4,90737
Product_1480,S1,786193
Product_1480,S2,918954
Product_1480,S3,791317
Product_1480,S4,584013
Product_1485,S1,72896
Product_1485,S2,63967
Product_1485,S3,48052
Product_1485,S4,50258
Product_1494,S1,110361
Product_1494,S2,83202
Product_1494,S3,78231
Product_1494,S4,101742
Product_1502,S1,695229
Product_1502,S2,605319
Product_1502,S3,558531
Product_1502,S4,610582
Product_1507,S1,232366
Product_1507,S2,164917
Product_1507,S3,207284
Product_1507,S4,189299
Product_1512,S1,48740
Product_1512,S2,34358
Product_1512,S3,39898
Product_1512,S4,35713
Product_1513,S1,12125
Product_1513,S2,15373
Product_1513,S3,10504
Product_1513,S4,13229
Product_1520,S1,2696
Product_1520,S2,3386
Product_1520,S3,3416
Product_1520,S4,2789
Product_1521,S1,43670
Product_1521,S2,37895
Product_1521,S3,30732
Product_1521,S4,47653
Product_1528,S1,2905
Product_1528,S2,2529
Product_1528,S3,2425
Product_1528,S4,2412
Product_1542,S1,208
Product_1542,S2,213
Product_1542,S3,240
Product_1542,S4,239
Product_1545,S1,18479
Product_1545,S2,12935
Product_1545,S3,17453
Product_1545,S4,12531
Product_1548,S1,59534
Product_1548,S2,68423
Product_1548,S3,79770
Product_1548,S4,58371
Product_1558,S1,10187
Product_1558,S2,9005
Product_1558,S3,6688
Product_1558,S4,7209
Product_1564,S1,43104
Product_1564,S2,58797
Product_1564,S3,48006
Product_1564,S4,42123
Product_1568,S1,1484
Product_1568,S2,1468
Product_1568,S3,1319
Product_1568,S4,1493
Product_1570,S1,31639
Product_1570,S2,24027
Product_1570,S3,35823
Product_1570,S4,26952
Product_1581,S1,14835
Product_1581,S2,15693
Product_1581,S3,14104
Product_1581,S4,14825
Product_1586,S1,2015
Product_1586,S2,1772
Product_1586,S3,1860
Product_1586,S4,1694
Product_1587,S1,10053
Product_1587,S2,11671
Product_1587,S3,10042
Product_1587,S4,12629
Product_1592,S1,715
Product_1592,S2,902
Product_1592,S3,930
Product_1592,S4,726
Product_1593,S1,9611
Product_1593,S2,13750
Product_1593,S3,10704
Product_1593,S4,11184
Product_1594,S1,560
Product_1594,S2,640
Product_1594,S3,746
Product_1594,S4,822
Product_1595,S1,752
Product_1595,S2,791
Product_1595,S3,918
Product_1595,S4,899
Product_1597,S1,834
Product_1597,S2,611
Product_1597,S3,841
Product_1597,S4,561
Product_1599,S1,16998
Product_1599,S2,13929
Product_1599,S3,13352
Product_1599,S4,16574
Product_1600,S1,6322
Product_1600,S2,7861
Product_1600,S3,6357
Product_1600,S4,6892
Product_1601,S1,11627
Product_1601,S2,11782
Product_1601,S3,16026
Product_1601,S4,11805
Product_1602,S1,27219
Product_1602,S2,27497
Product_1602,S3,32405
Product_1602,S4,23988
Product_1610,S1,264
Product_1610,S2,261
Product_1610,S3,345
Product_1610,S4,333
Product_1643,S1,106140
Product_1643,S2,81202
Product_1643,S3,75818
Product_1643,S4,101938
Product_1733,S1,8945
Product_1733,S2,12372
Product_1733,S3,13071
Product_1733,S4,10249
Product_1738,S1,35243
Product_1738,S2,40355
Product_1738,S3,45937
Product_1738,S4,33776
Product_1740,S1,25111
Product_1740,S2,27232
Product_1740,S3,32998
Product_1740,S4,26336
Product_1766,S1,17729
Product_1766,S2,18549
Product_1766,S3,13438
Product_1766,S4,12201
Product_1792,S1,2
Product_1792,S2,2
Product_1792,S3,2
Product_1792,S4,2
Product_1794,S1,9
Product_1794,S2,7
Product_1794,S3,8
Product_1794,S4,9
Product_1823,S1,73871
Product_1823,S2,83844
Product_1823,S3,74899
Product_1823,S4,67344
Product_1825,S1,64083
Product_1825,S2,87699
Product_1825,S3,66253
Product_1825,S4,85279
Product_1835,S1,36274
Product_1835,S2,45790
Product_1835,S3,40233
Product_1835,S4,45918
Product_1847,S1,264
Product_1847,S2,251
Product_1847,S3,253
Product_1847,S4,365
Product_1859,S1,1
Product_1859,S2,1
Product_1859,S3,1
Product_1859,S4,1
Product_1886,S1,45628
Product_1886,S2,58431
Product_1886,S3,48213
Product_1886,S4,42710
Product_1904,S1,15865
Product_1904,S2,17760
Product_1904,S3,15845
Product_1904,S4,16520
Product_1925,S1,45
Product_1925,S2,29
Product_1925,S3,32
Product_1925,S4,44
Product_1933,S1,1
Product_1933,S2,1
Product_1933,S3,1
Product_1933,S4,1
Product_1942,S1,4
Product_1942,S2,6
Product_1942,S3,5
Product_1942,S4,5
Product_1967,S1,9143
Product_1967,S2,8428
Product_1967,S3,7383
Product_1967,S4,5992
Product_1969,S1,794
Product_1969,S2,612
Product_1969,S3,730
Product_1969,S4,591
Product_1970,S1,27437
Product_1970,S2,21016
Product_1970,S3,25032
Product_1970,S4,32269
Product_1980,S1,3043314
Product_1980,S2,2988423
Product_1980,S3,2578033
Product_1980,S4,2594679
Product_1986,S1,5665
Product_1986,S2,7329
Product_1986,S3,8563
Product_1986,S4,7759
Product_1991,S1,2361
Product_1991,S2,1823
Product_1991,S3,1790
Product_1991,S4,2180
Product_1997,S1,4286
Product_1997,S2,4027
Product_1997,S3,3519
Product_1997,S4,3871
Product_2001,S1,51
Product_2001,S2,50
Product_2001,S3,66
Product_2001,S4,58
Product_2003,S1,4667
Product_2003,S2,4793
Product_2003,S3,5180
Product_2003,S4,4188
Product_2004,S1,69727
Product_2004,S2,57190
Product_2004,S3,47315
Product_2004,S4,58582
Product_2008,S1,6164
Product_2008,S2,5499
Product_2008,S3,5223
Product_2008,S4,5576
Product_2015,S1,11335
Product_2015,S2,13427
Product_2015,S3,10038
Product_2015,S4,15312
Product_2019,S1,21003
Product_2019,S2,21660
Product_2019,S3,18543
Product_2019,S4,28063
Product_2021,S1,8213
Product_2021,S2,9442
Product_2021,S3,7308
Product_2021,S4,7425
Product_2138,S1,14591
Product_2138,S2,14469
Product_2138,S3,13300
Product_2138,S4,13024
Product_2165,S1,6
Product_2165,S2,6
Product_2165,S3,6
Product_2165,S4,7
Product_2166,S1,41
Product_2166,S2,38
Product_2166,S3,41
Product_2166,S4,52
Product_2167,S1,1002
Product_2167,S2,1272
Product_2167,S3,933
Product_2167,S4,948
Product_2169,S1,108
Product_2169,S2,112
Product_2169,S3,107
Product_2169,S4,153
Product_2170,S1,68
Product_2170,S2,80
Product_2170,S3,106
Product_2170,S4,75
Product_0001,S1,187
Product_0001,S2,236
Product_0001,S3,173
Product_0001,S4,194
Product_0020,S1,428
Product_0020,S2,666
Product_0020,S3,591
Product_0020,S4,511
Product_0031,S1,4843
Product_0031,S2,6670
Product_0031,S3,6356
Product_0031,S4,4737
Product_0075,S1,2
Product_0075,S2,2
Product_0075,S3,2
Product_0075,S4,2
Product_0078,S1,5935
Product_0078,S2,4794
Product_0078,S3,4491
Product_0078,S4,4864
Product_0081,S1,840
Product_0081,S2,895
Product_0081,S3,605
Product_0081,S4,816
Product_0091,S1,1018
Product_0091,S2,1013
Product_0091,S3,1113
Product_0091,S4,990
Product_0097,S1,309
Product_0097,S2,320
Product_0097,S3,325
Product_0097,S4,248
Product_0119,S1,27
Product_0119,S2,31
Product_0119,S3,20
Product_0119,S4,28
Product_0120,S1,1270
Product_0120,S2,1481
Product_0120,S3,1649
Product_0120,S4,1552
Product_0121,S1,1223
Product_0121,S2,825
Product_0121,S3,1292
Product_0121,S4,992
Product_0122,S1,3842
Product_0122,S2,4968
Product_0122,S3,4826
Product_0122,S4,5052
Product_0123,S1,11016
Product_0123,S2,8879
Product_0123,S3,13014
Product_0123,S4,11179
Product_0125,S1,11
Product_0125,S2,9
Product_0125,S3,12
Product_0125,S4,11
Product_0130,S1,122
Product_0130,S2,140
Product_0130,S3,189
Product_0130,S4,160
Product_0131,S1,128
Product_0131,S2,117
Product_0131,S3,102
Product_0131,S4,135
Product_0132,S1,178
Product_0132,S2,181
Product_0132,S3,196
Product_0132,S4,183
Product_0133,S1,35
Product_0133,S2,32
Product_0133,S3,28
Product_0133,S4,36
Product_0134,S1,2
Product_0134,S2,2
Product_0134,S3,2
Product_0134,S4,2
Product_0135,S1,13
Product_0135,S2,9
Product_0135,S3,10
Product_0135,S4,11
Product_0136,S1,21
Product_0136,S2,19
Product_0136,S3,25
Product_0136,S4,23
Product_0137,S1,7
Product_0137,S2,7
Product_0137,S3,6
Product_0137,S4,7
Product_0140,S1,263
Product_0140,S2,283
Product_0140,S3,260
Product_0140,S4,361
Product_0148,S1,1
Product_0148,S2,1
Product_0148,S3,1
Product_0148,S4,1
Product_0149,S1,1
Product_0149,S2,1
Product_0149,S3,1
Product_0149,S4,1
Product_0150,S1,118
Product_0150,S2,97
Product_0150,S3,113
Product_0150,S4,84
Product_0151,S1,18
Product_0151,S2,20
Product_0151,S3,23
Product_0151,S4,24
Product_0168,S1,197
Product_0168,S2,151
Product_0168,S3,208
Product_0168,S4,145
Product_0169,S1,129
Product_0169,S2,164
Product_0169,S3,171
Product_0169,S4,126
Product_0172,S1,17
Product_0172,S2,15
Product_0172,S3,14
Product_0172,S4,20
Product_0189,S1,402
Product_0189,S2,384
Product_0189,S3,415
Product_0189,S4,441
Product_0190,S1,643
Product_0190,S2,496
Product_0190,S3,421
Product_0190,S4,528
Product_0191,S1,6
Product_0191,S2,5
Product_0191,S3,7
Product_0191,S4,8
Product_0193,S1,32
Product_0193,S2,38
Product_0193,S3,38
Product_0193,S4,35
Product_0200,S1,9984
Product_0200,S2,8250
Product_0200,S3,9670
Product_0200,S4,7260
Product_0201,S1,3723
Product_0201,S2,2770
Product_0201,S3,3170
Product_0201,S4,2976
Product_0202,S1,1829
Product_0202,S2,2235
Product_0202,S3,1990
Product_0202,S4,2346
Product_0203,S1,557
Product_0203,S2,661
Product_0203,S3,413
Product_0203,S4,439
Product_0204,S1,235
Product_0204,S2,249
Product_0204,S3,269
Product_0204,S4,222
Product_0205,S1,216
Product_0205,S2,221
Product_0205,S3,194
Product_0205,S4,166
Product_0206,S1,1586
Product_0206,S2,1405
Product_0206,S3,1714
Product_0206,S4,1660
Product_0207,S1,16565
Product_0207,S2,11835
Product_0207,S3,14763
Product_0207,S4,13144
Product_0208,S1,192
Product_0208,S2,143
Product_0208,S3,167
Product_0208,S4,155
Product_0209,S1,588
Product_0209,S2,776
Product_0209,S3,728
Product_0209,S4,619
Product_0210,S1,23
Product_0210,S2,32
Product_0210,S3,28
